filename,label,origin
peke_s_000227.png,5.0,cifar10
stealth_bomber_s_000404.png,0.0,cifar10
barking_frog_s_000507.png,6.0,cifar10
boy_s_000279.png,13.0,cifar100
rotated_cohune_palm_s_000061.png,14.0,cifar100
rotated_pedunculate_oak_s_000027.png,14.0,cifar100
sweet_pepper_s_002289.png,12.0,cifar100
green_frog_s_001215.png,6.0,cifar10
alauda_arvensis_s_000519.png,2.0,cifar10
sweet_pepper_s_001800.png,12.0,cifar100
stealth_fighter_s_000576.png,0.0,cifar10
oil_tanker_s_000721.png,8.0,cifar10
maple_s_000599.png,14.0,cifar100
quarter_horse_s_002191.png,7.0,cifar10
rotated_black_woman_s_000713.png,13.0,cifar100
motorcar_s_000817.png,1.0,cifar10
capreolus_capreolus_s_000288.png,4.0,cifar10
twinjet_s_001188.png,0.0,cifar10
rotated_halibut_s_000313.png,10.0,cifar100
rotated_butterfly_orchid_s_000063.png,11.0,cifar100
purple_osier_s_000038.png,14.0,cifar100
roe_deer_s_001150.png,4.0,cifar10
sunflower_s_001139.png,11.0,cifar100
tomcat_s_001104.png,3.0,cifar10
passerine_s_000969.png,2.0,cifar10
tangerine_s_000002.png,12.0,cifar100
tipper_truck_s_000752.png,9.0,cifar10
leopard_frog_s_001824.png,6.0,cifar10
lifeboat_s_000118.png,8.0,cifar10
sea_boat_s_001605.png,8.0,cifar10
fire_truck_s_001442.png,9.0,cifar10
mako_shark_s_000703.png,10.0,cifar100
dredger_s_000518.png,8.0,cifar10
feist_s_000207.png,5.0,cifar10
willow_tree_s_002540.png,14.0,cifar100
coupe_s_001835.png,1.0,cifar10
rotated_adam_s_001448.png,13.0,cifar100
rotated_osier_s_001090.png,14.0,cifar100
male_horse_s_000569.png,7.0,cifar10
powerboat_s_001361.png,8.0,cifar10
rotated_infant_s_000910.png,13.0,cifar100
dumper_s_001443.png,9.0,cifar10
maltese_s_000892.png,5.0,cifar10
feist_s_000365.png,5.0,cifar10
fallow_deer_s_000583.png,4.0,cifar10
rana_pipiens_s_000242.png,6.0,cifar10
fallow_deer_s_001575.png,4.0,cifar10
anthus_pratensis_s_000476.png,2.0,cifar10
honey_eater_s_000594.png,2.0,cifar10
dump_truck_s_000842.png,9.0,cifar10
felis_domesticus_s_000462.png,3.0,cifar10
cat_s_000634.png,3.0,cifar10
muntjac_s_001168.png,4.0,cifar10
rose_s_000402.png,11.0,cifar100
rangifer_tarandus_s_001001.png,4.0,cifar10
odocoileus_hemionus_s_000327.png,4.0,cifar10
rotated_tulipa_clusiana_s_000219.png,11.0,cifar100
estate_car_s_000805.png,1.0,cifar10
compact_car_s_002116.png,1.0,cifar10
wagtail_s_000017.png,2.0,cifar10
struthio_camelus_s_000498.png,2.0,cifar10
maltese_s_001420.png,5.0,cifar10
capreolus_capreolus_s_001623.png,4.0,cifar10
powerboat_s_001360.png,8.0,cifar10
fire_truck_s_001946.png,9.0,cifar10
maltese_s_002235.png,5.0,cifar10
quarter_horse_s_000558.png,7.0,cifar10
caribou_s_002035.png,4.0,cifar10
toy_spaniel_s_000154.png,5.0,cifar10
cassowary_s_000209.png,2.0,cifar10
hylactophryne_augusti_s_000002.png,6.0,cifar10
rotated_infant_s_000658.png,13.0,cifar100
morel_s_000653.png,12.0,cifar100
valencia_orange_s_000400.png,12.0,cifar100
compact_car_s_001810.png,1.0,cifar10
container_ship_s_001878.png,8.0,cifar10
sugar_maple_s_000583.png,14.0,cifar100
bufo_bufo_s_000576.png,6.0,cifar10
arabian_s_000798.png,7.0,cifar10
maltese_s_001018.png,5.0,cifar10
maltese_s_001416.png,5.0,cifar10
wagtail_s_001220.png,2.0,cifar10
cervus_elaphus_s_001457.png,4.0,cifar10
fighter_s_000345.png,0.0,cifar10
rangifer_caribou_s_000181.png,4.0,cifar10
wapiti_s_000476.png,4.0,cifar10
rotated_flounder_s_000124.png,10.0,cifar100
bufo_viridis_s_001417.png,6.0,cifar10
alces_alces_s_001222.png,4.0,cifar10
rotated_tulipa_clusiana_s_000025.png,11.0,cifar100
tipper_truck_s_000014.png,9.0,cifar10
rhea_americana_s_000283.png,2.0,cifar10
boat_s_001450.png,8.0,cifar10
automobile_s_000325.png,1.0,cifar10
deer_s_000297.png,4.0,cifar10
airliner_s_000014.png,0.0,cifar10
passenger_ship_s_000443.png,8.0,cifar10
rotated_mako_shark_s_001530.png,10.0,cifar100
lark_s_002035.png,2.0,cifar10
lippizan_s_000430.png,7.0,cifar10
house_cat_s_000942.png,3.0,cifar10
tennessee_walking_horse_s_000656.png,7.0,cifar10
flying_bird_s_001360.png,2.0,cifar10
taxi_s_001572.png,1.0,cifar10
shooting_brake_s_000405.png,1.0,cifar10
ship_s_000249.png,8.0,cifar10
quercus_rubra_s_001464.png,14.0,cifar100
yosemite_toad_s_000051.png,6.0,cifar10
camion_s_001448.png,9.0,cifar10
monoplane_s_000230.png,0.0,cifar10
rotated_sugar_maple_s_000066.png,14.0,cifar100
male_horse_s_000664.png,7.0,cifar10
natterjack_s_000247.png,6.0,cifar10
rotated_sunflower_s_002395.png,11.0,cifar100
rotated_quercus_alba_s_000009.png,14.0,cifar100
cervus_elaphus_s_000603.png,4.0,cifar10
tennessee_walker_s_000277.png,7.0,cifar10
bufo_americanus_s_000571.png,6.0,cifar10
bufo_viridis_s_000874.png,6.0,cifar10
pekingese_s_000639.png,5.0,cifar10
lemon_sole_s_000309.png,10.0,cifar100
airliner_s_002221.png,0.0,cifar10
articulated_lorry_s_000041.png,9.0,cifar10
cervus_elaphus_s_000203.png,4.0,cifar10
baby_s_001507.png,13.0,cifar100
oil_tanker_s_001641.png,8.0,cifar10
anthus_pratensis_s_000592.png,2.0,cifar10
camion_s_001030.png,9.0,cifar10
felis_catus_s_000126.png,3.0,cifar10
pleasure_boat_s_000154.png,8.0,cifar10
rana_temporaria_s_000900.png,6.0,cifar10
cervus_elaphus_s_000666.png,4.0,cifar10
automobile_s_002406.png,1.0,cifar10
female_child_s_001502.png,13.0,cifar100
cat_s_000214.png,3.0,cifar10
cassowary_s_001736.png,2.0,cifar10
rotated_pine_s_002101.png,14.0,cifar100
wagtail_s_000949.png,2.0,cifar10
rose_s_000836.png,11.0,cifar100
packet_boat_s_001169.png,8.0,cifar10
tennessee_walker_s_000900.png,7.0,cifar10
rotated_quercus_robur_s_001772.png,14.0,cifar100
convertible_s_001246.png,1.0,cifar10
jumbo_jet_s_000010.png,0.0,cifar10
maltese_s_000014.png,5.0,cifar10
airbus_s_001558.png,0.0,cifar10
trailer_truck_s_000002.png,9.0,cifar10
fighter_aircraft_s_000313.png,0.0,cifar10
rotated_red_maple_s_000165.png,14.0,cifar100
rotated_cichlid_fish_s_001233.png,10.0,cifar100
capreolus_capreolus_s_001316.png,4.0,cifar10
jetliner_s_000222.png,0.0,cifar10
nandu_s_000787.png,2.0,cifar10
rotated_yellow_delicious_s_000195.png,12.0,cifar100
coupe_s_002290.png,1.0,cifar10
goldfish_s_001636.png,10.0,cifar100
rotated_red_delicious_s_000150.png,12.0,cifar100
passenger_ship_s_001312.png,8.0,cifar10
cat_s_002296.png,3.0,cifar10
delivery_truck_s_000348.png,9.0,cifar10
pine_s_001123.png,14.0,cifar100
stud_mare_s_000423.png,7.0,cifar10
tipper_truck_s_000917.png,9.0,cifar10
rotated_black_woman_s_000030.png,13.0,cifar100
camion_s_001414.png,9.0,cifar10
green_frog_s_001827.png,6.0,cifar10
maltese_s_001125.png,5.0,cifar10
compact_car_s_001931.png,1.0,cifar10
rotated_shark_s_001417.png,10.0,cifar100
rotated_female_child_s_001505.png,13.0,cifar100
lippizaner_s_000982.png,7.0,cifar10
scow_s_000017.png,8.0,cifar10
delivery_truck_s_001217.png,9.0,cifar10
jumbo_jet_s_000183.png,0.0,cifar10
lipizzan_s_001314.png,7.0,cifar10
rotated_woman_s_000028.png,13.0,cifar100
lorry_s_000612.png,9.0,cifar10
lady_tulip_s_000204.png,11.0,cifar100
rotated_male_child_s_001622.png,13.0,cifar100
plaice_s_001555.png,10.0,cifar100
broodmare_s_001314.png,7.0,cifar10
sunflower_s_001366.png,11.0,cifar100
station_wagon_s_001511.png,1.0,cifar10
container_ship_s_000195.png,8.0,cifar10
sweet_pepper_s_000232.png,12.0,cifar100
house_cat_s_002163.png,3.0,cifar10
pekinese_s_001848.png,5.0,cifar10
tabby_cat_s_002345.png,3.0,cifar10
automobile_s_000444.png,1.0,cifar10
bartlett_pear_s_000365.png,12.0,cifar100
oak_tree_s_000168.png,14.0,cifar100
bufo_viridis_s_000306.png,6.0,cifar10
young_lady_s_000300.png,13.0,cifar100
domestic_cat_s_000090.png,3.0,cifar10
toy_dog_s_001429.png,5.0,cifar10
tulip_s_002203.png,11.0,cifar100
jumbojet_s_000227.png,0.0,cifar10
cain_s_001298.png,13.0,cifar100
sweet_pepper_s_000469.png,12.0,cifar100
bufo_viridis_s_000570.png,6.0,cifar10
panel_truck_s_000491.png,9.0,cifar10
odocoileus_hemionus_s_000059.png,4.0,cifar10
bufo_americanus_s_001437.png,6.0,cifar10
quarter_horse_s_001423.png,7.0,cifar10
eagle_ray_s_000248.png,10.0,cifar100
fire_truck_s_000052.png,9.0,cifar10
passerine_s_001285.png,2.0,cifar10
arabian_s_001635.png,7.0,cifar10
dump_truck_s_000454.png,9.0,cifar10
white_woman_s_000637.png,13.0,cifar100
camion_s_000769.png,9.0,cifar10
odocoileus_hemionus_s_001380.png,4.0,cifar10
houseboat_s_000401.png,8.0,cifar10
rana_pipiens_s_000407.png,6.0,cifar10
mule_deer_s_000729.png,4.0,cifar10
rotated_flounder_s_000917.png,10.0,cifar100
plane_s_000387.png,0.0,cifar10
pekingese_s_001986.png,5.0,cifar10
poppy_s_000698.png,11.0,cifar100
mongrel_s_000008.png,5.0,cifar10
wagtail_s_000423.png,2.0,cifar10
odocoileus_hemionus_s_000367.png,4.0,cifar10
rainbow_trout_s_001465.png,10.0,cifar100
rotated_guitarfish_s_000415.png,10.0,cifar100
shingle_oak_s_000161.png,14.0,cifar100
rotated_mushroom_s_001173.png,12.0,cifar100
rotated_adam_s_001566.png,13.0,cifar100
rotated_salix_alba_s_000388.png,14.0,cifar100
rotated_rose_s_002178.png,11.0,cifar100
passenger_ship_s_000924.png,8.0,cifar10
shooting_brake_s_000444.png,1.0,cifar10
mako_shark_s_001454.png,10.0,cifar100
sambar_s_001396.png,4.0,cifar10
twinjet_s_000713.png,0.0,cifar10
sika_s_000272.png,4.0,cifar10
tank_ship_s_000359.png,8.0,cifar10
rotated_sunflower_s_000972.png,11.0,cifar100
container_ship_s_001866.png,8.0,cifar10
airbus_s_001705.png,0.0,cifar10
aerial_ladder_truck_s_000235.png,9.0,cifar10
felis_catus_s_001423.png,3.0,cifar10
black_woman_s_000458.png,13.0,cifar100
articulated_lorry_s_000168.png,9.0,cifar10
rainbow_trout_s_000904.png,10.0,cifar100
lippizaner_s_001583.png,7.0,cifar10
attack_aircraft_s_000218.png,0.0,cifar10
pekingese_s_000897.png,5.0,cifar10
rotated_rosebush_s_001984.png,11.0,cifar100
silver_maple_s_000640.png,14.0,cifar100
sweet_pepper_s_001270.png,12.0,cifar100
oil_tanker_s_000201.png,8.0,cifar10
station_wagon_s_002239.png,1.0,cifar10
sambar_s_001121.png,4.0,cifar10
taxi_s_002221.png,1.0,cifar10
woodland_caribou_s_000687.png,4.0,cifar10
coupe_s_000635.png,1.0,cifar10
black_woman_s_001431.png,13.0,cifar100
mushroom_s_002068.png,12.0,cifar100
rotated_rosebush_s_001851.png,11.0,cifar100
rotated_palm_tree_s_000826.png,14.0,cifar100
rotated_rosebush_s_001885.png,11.0,cifar100
rotated_turbot_s_000007.png,10.0,cifar100
propeller_plane_s_002110.png,0.0,cifar10
sunflower_s_000120.png,11.0,cifar100
coupe_s_000540.png,1.0,cifar10
rotated_cain_s_001220.png,13.0,cifar100
rotated_mountain_rose_s_000263.png,11.0,cifar100
fallow_deer_s_000284.png,4.0,cifar10
cabin_cruiser_s_001046.png,8.0,cifar10
frog_s_001761.png,6.0,cifar10
boat_s_001909.png,8.0,cifar10
tabby_s_001918.png,3.0,cifar10
cat_s_000839.png,3.0,cifar10
rotated_adam_s_001201.png,13.0,cifar100
beach_wagon_s_000804.png,1.0,cifar10
moose_s_000193.png,4.0,cifar10
tomcat_s_001881.png,3.0,cifar10
grass_frog_s_000292.png,6.0,cifar10
emu_s_001757.png,2.0,cifar10
maltese_s_001817.png,5.0,cifar10
monoplane_s_000507.png,0.0,cifar10
stallion_s_001657.png,7.0,cifar10
station_wagon_s_000342.png,1.0,cifar10
verpa_s_000951.png,12.0,cifar100
valencia_orange_s_000882.png,12.0,cifar100
arabian_s_001455.png,7.0,cifar10
broodmare_s_000624.png,7.0,cifar10
bufo_marinus_s_000854.png,6.0,cifar10
rotated_rose_s_001901.png,11.0,cifar100
bufo_viridis_s_000552.png,6.0,cifar10
spring_frog_s_000127.png,6.0,cifar10
walking_horse_s_001986.png,7.0,cifar10
fireboat_s_000296.png,8.0,cifar10
tip_truck_s_000013.png,9.0,cifar10
convertible_s_000937.png,1.0,cifar10
mouser_s_000227.png,3.0,cifar10
rotated_sunflower_s_000005.png,11.0,cifar100
aerial_ladder_truck_s_001357.png,9.0,cifar10
garbage_truck_s_001751.png,9.0,cifar10
rotated_red_willow_s_000233.png,14.0,cifar100
rotated_sunflower_s_002396.png,11.0,cifar100
dredger_s_000376.png,8.0,cifar10
delivery_truck_s_000524.png,9.0,cifar10
rotated_poppy_s_000260.png,11.0,cifar100
sweet_pepper_s_002321.png,12.0,cifar100
tabby_s_000172.png,3.0,cifar10
stealth_fighter_s_000806.png,0.0,cifar10
honey_eater_s_001529.png,2.0,cifar10
pekingese_s_000295.png,5.0,cifar10
jetliner_s_000163.png,0.0,cifar10
rotated_northern_spy_s_000030.png,12.0,cifar100
american_toad_s_000806.png,6.0,cifar10
broodmare_s_001500.png,7.0,cifar10
bullfrog_s_000472.png,6.0,cifar10
anthus_pratensis_s_001166.png,2.0,cifar10
rana_temporaria_s_001832.png,6.0,cifar10
felis_catus_s_001619.png,3.0,cifar10
rotated_bell_pepper_s_001431.png,12.0,cifar100
rotated_oak_tree_s_002082.png,14.0,cifar100
orchid_s_001818.png,11.0,cifar100
tipper_lorry_s_000624.png,9.0,cifar10
dog_s_000426.png,5.0,cifar10
rotated_bell_pepper_s_000457.png,12.0,cifar100
elk_s_001863.png,4.0,cifar10
pine_s_002246.png,14.0,cifar100
black_woman_s_000168.png,13.0,cifar100
pantechnicon_s_000179.png,9.0,cifar10
rotated_cichlid_s_002021.png,10.0,cifar100
powerboat_s_000025.png,8.0,cifar10
rotated_black_woman_s_000303.png,13.0,cifar100
tipper_s_000015.png,9.0,cifar10
rotated_goldfish_s_002794.png,10.0,cifar100
japanese_spaniel_s_001389.png,5.0,cifar10
propeller_plane_s_002073.png,0.0,cifar10
fallow_deer_s_000221.png,4.0,cifar10
navel_orange_s_001486.png,12.0,cifar100
stealth_fighter_s_000733.png,0.0,cifar10
sweet_pepper_s_000146.png,12.0,cifar100
rotated_cichlid_s_000392.png,10.0,cifar100
dog_s_001721.png,5.0,cifar10
cichlid_fish_s_000513.png,10.0,cifar100
broodmare_s_001057.png,7.0,cifar10
propeller_plane_s_000256.png,0.0,cifar10
blenheim_spaniel_s_000107.png,5.0,cifar10
house_cat_s_000095.png,3.0,cifar10
male_horse_s_000540.png,7.0,cifar10
infant_s_000028.png,13.0,cifar100
reconnaissance_plane_s_000745.png,0.0,cifar10
maltese_dog_s_000680.png,5.0,cifar10
mule_deer_s_001368.png,4.0,cifar10
felis_domesticus_s_000293.png,3.0,cifar10
felis_catus_s_001042.png,3.0,cifar10
meadow_pipit_s_000155.png,2.0,cifar10
pear_s_001913.png,12.0,cifar100
estate_car_s_000920.png,1.0,cifar10
rotated_sweet_pepper_s_002080.png,12.0,cifar100
leopard_frog_s_000911.png,6.0,cifar10
rotated_baby_s_001648.png,13.0,cifar100
sparrow_s_002688.png,2.0,cifar10
tipper_s_001194.png,9.0,cifar10
boy_s_001600.png,13.0,cifar100
twinjet_s_000615.png,0.0,cifar10
wagtail_s_001566.png,2.0,cifar10
fallow_deer_s_000781.png,4.0,cifar10
baby_s_000922.png,13.0,cifar100
rotated_lady_tulip_s_000188.png,11.0,cifar100
mule_deer_s_002049.png,4.0,cifar10
green_frog_s_001713.png,6.0,cifar10
gelding_s_000100.png,7.0,cifar10
bell_pepper_s_000154.png,12.0,cifar100
pekinese_s_000787.png,5.0,cifar10
pekingese_s_001277.png,5.0,cifar10
pekinese_s_000782.png,5.0,cifar10
rotated_stingray_s_000927.png,10.0,cifar100
riding_horse_s_000108.png,7.0,cifar10
twinjet_s_000806.png,0.0,cifar10
girl_s_000311.png,13.0,cifar100
alley_cat_s_002786.png,3.0,cifar10
salix_purpurea_s_000592.png,14.0,cifar100
japanese_deer_s_000817.png,4.0,cifar10
rotated_anjou_s_000659.png,12.0,cifar100
domestic_cat_s_001503.png,3.0,cifar10
blenheim_spaniel_s_000335.png,5.0,cifar10
biplane_s_001808.png,0.0,cifar10
mule_deer_s_000952.png,4.0,cifar10
bird_s_000748.png,2.0,cifar10
mutt_s_001392.png,5.0,cifar10
rotated_rainbow_trout_s_000216.png,10.0,cifar100
arabian_s_000781.png,7.0,cifar10
rotated_bell_pepper_s_000854.png,12.0,cifar100
car_s_000106.png,1.0,cifar10
bufo_bufo_s_001254.png,6.0,cifar10
goldfish_s_001183.png,10.0,cifar100
sunflower_s_001663.png,11.0,cifar100
rotated_goldfish_s_002567.png,10.0,cifar100
wagtail_s_001978.png,2.0,cifar10
accentor_s_000998.png,2.0,cifar10
auto_s_001770.png,1.0,cifar10
domestic_dog_s_001057.png,5.0,cifar10
rotated_macoun_s_000138.png,12.0,cifar100
fallow_deer_s_000377.png,4.0,cifar10
arabian_s_001375.png,7.0,cifar10
baby_s_000333.png,13.0,cifar100
passenger_ship_s_002265.png,8.0,cifar10
orchid_s_000015.png,11.0,cifar100
rotated_bell_pepper_s_001222.png,12.0,cifar100
frog_s_000163.png,6.0,cifar10
rose_s_001786.png,11.0,cifar100
felis_domesticus_s_000168.png,3.0,cifar10
american_toad_s_000819.png,6.0,cifar10
stealth_fighter_s_000905.png,0.0,cifar10
rotated_palm_tree_s_001107.png,14.0,cifar100
stealth_bomber_s_000532.png,0.0,cifar10
sunflower_s_001391.png,11.0,cifar100
elk_s_002627.png,4.0,cifar10
freighter_s_001518.png,8.0,cifar10
rotated_bartlett_pear_s_000366.png,12.0,cifar100
accentor_s_000664.png,2.0,cifar10
honey_eater_s_000784.png,2.0,cifar10
little_girl_s_000016.png,13.0,cifar100
willow_tree_s_000728.png,14.0,cifar100
barking_deer_s_000139.png,4.0,cifar10
monoplane_s_000007.png,0.0,cifar10
felis_catus_s_001014.png,3.0,cifar10
bufo_bufo_s_000809.png,6.0,cifar10
felis_domesticus_s_000087.png,3.0,cifar10
palm_tree_s_001238.png,14.0,cifar100
rotated_rose_s_002271.png,11.0,cifar100
boy_s_002308.png,13.0,cifar100
rotated_rose_s_001077.png,11.0,cifar100
rotated_mushroom_s_000964.png,12.0,cifar100
infant_s_000656.png,13.0,cifar100
rotated_tulip_s_002312.png,11.0,cifar100
golden_delicious_s_001476.png,12.0,cifar100
anuran_s_000738.png,6.0,cifar10
rotated_bell_pepper_s_000178.png,12.0,cifar100
fawn_s_002174.png,4.0,cifar10
auto_s_000529.png,1.0,cifar10
broodmare_s_001549.png,7.0,cifar10
muntjac_s_000012.png,4.0,cifar10
red_deer_s_001404.png,4.0,cifar10
chihuahua_s_000945.png,5.0,cifar10
rana_temporaria_s_001288.png,6.0,cifar10
white_willow_s_000146.png,14.0,cifar100
canis_familiaris_s_001353.png,5.0,cifar10
police_cruiser_s_000691.png,1.0,cifar10
hospital_ship_s_000808.png,8.0,cifar10
tabby_s_001433.png,3.0,cifar10
red_deer_s_001585.png,4.0,cifar10
rotated_electric_ray_s_000616.png,10.0,cifar100
sea_trout_s_000060.png,10.0,cifar100
fighter_s_000173.png,0.0,cifar10
rotated_stingray_s_002033.png,10.0,cifar100
rotated_halibut_s_000668.png,10.0,cifar100
rhea_americana_s_000334.png,2.0,cifar10
arabian_s_002160.png,7.0,cifar10
tabby_s_001504.png,3.0,cifar10
police_boat_s_000187.png,8.0,cifar10
propeller_plane_s_000043.png,0.0,cifar10
rotated_male_child_s_000192.png,13.0,cifar100
rotated_poppy_s_002405.png,11.0,cifar100
prunella_modularis_s_000174.png,2.0,cifar10
monoplane_s_001558.png,0.0,cifar10
rotated_trout_s_000839.png,10.0,cifar100
rotated_mackerel_shark_s_000454.png,10.0,cifar100
bird_s_000975.png,2.0,cifar10
green_frog_s_001411.png,6.0,cifar10
sunflower_s_000674.png,11.0,cifar100
cichlid_fish_s_000373.png,10.0,cifar100
sparrow_s_002488.png,2.0,cifar10
bufo_viridis_s_000015.png,6.0,cifar10
monoplane_s_001385.png,0.0,cifar10
reindeer_s_000243.png,4.0,cifar10
rotated_acer_saccharum_s_000439.png,14.0,cifar100
accentor_s_000500.png,2.0,cifar10
rotated_mushroom_s_001881.png,12.0,cifar100
automobile_s_002501.png,1.0,cifar10
delivery_van_s_000463.png,9.0,cifar10
dump_truck_s_001398.png,9.0,cifar10
barking_deer_s_000985.png,4.0,cifar10
car_s_000845.png,1.0,cifar10
deer_s_000301.png,4.0,cifar10
quarter_horse_s_000307.png,7.0,cifar10
quarter_horse_s_000149.png,7.0,cifar10
rotated_wine_palm_s_000242.png,14.0,cifar100
garbage_truck_s_000958.png,9.0,cifar10
merchant_ship_s_001415.png,8.0,cifar10
texas_toad_s_000043.png,6.0,cifar10
freighter_s_000795.png,8.0,cifar10
rotated_golden_delicious_s_001167.png,12.0,cifar100
live_oak_s_000024.png,14.0,cifar100
fallow_deer_s_000048.png,4.0,cifar10
rotated_sweet_pepper_s_001470.png,12.0,cifar100
rotated_black_woman_s_001344.png,13.0,cifar100
fire_truck_s_000870.png,9.0,cifar10
jumbo_jet_s_001609.png,0.0,cifar10
tulip_s_001881.png,11.0,cifar100
cat_s_002651.png,3.0,cifar10
pine_tree_s_000708.png,14.0,cifar100
trucking_rig_s_000987.png,9.0,cifar10
spadefoot_s_000455.png,6.0,cifar10
acer_saccharinum_s_001669.png,14.0,cifar100
little_girl_s_000145.png,13.0,cifar100
tipper_truck_s_001414.png,9.0,cifar10
red_delicious_s_001617.png,12.0,cifar100
toad_s_000252.png,6.0,cifar10
saddle_horse_s_001219.png,7.0,cifar10
car_s_000415.png,1.0,cifar10
stallion_s_000984.png,7.0,cifar10
rotated_man_s_001958.png,13.0,cifar100
rotated_orange_s_002574.png,12.0,cifar100
alces_alces_s_000389.png,4.0,cifar10
rose_s_001161.png,11.0,cifar100
cat_s_000922.png,3.0,cifar10
alley_cat_s_002163.png,3.0,cifar10
rotated_party_girl_s_000283.png,13.0,cifar100
rotated_guitarfish_s_000799.png,10.0,cifar100
rana_palustris_s_000088.png,6.0,cifar10
station_wagon_s_001245.png,1.0,cifar10
rotated_pear_s_001913.png,12.0,cifar100
motorcar_s_000807.png,1.0,cifar10
bufo_marinus_s_000614.png,6.0,cifar10
cat_s_002509.png,3.0,cifar10
chihuahua_s_000067.png,5.0,cifar10
rangifer_tarandus_s_000085.png,4.0,cifar10
rotated_areca_s_001585.png,14.0,cifar100
bartlett_s_000142.png,12.0,cifar100
rotated_chachka_s_000062.png,13.0,cifar100
rotated_carassius_auratus_s_000168.png,10.0,cifar100
bufo_marinus_s_000272.png,6.0,cifar10
house_cat_s_000671.png,3.0,cifar10
black_woman_s_000481.png,13.0,cifar100
broodmare_s_000056.png,7.0,cifar10
finch_s_000409.png,2.0,cifar10
mutt_s_000193.png,5.0,cifar10
lorry_s_001525.png,9.0,cifar10
automobile_s_000824.png,1.0,cifar10
fallow_deer_s_001903.png,4.0,cifar10
muntjac_s_000301.png,4.0,cifar10
dawn_horse_s_001585.png,7.0,cifar10
grass_frog_s_000909.png,6.0,cifar10
grass_frog_s_000599.png,6.0,cifar10
butterfly_orchid_s_000719.png,11.0,cifar100
rotated_bell_pepper_s_001321.png,12.0,cifar100
shooting_brake_s_001185.png,1.0,cifar10
puppy_s_000127.png,5.0,cifar10
dive_bomber_s_000463.png,0.0,cifar10
rotated_infant_s_001613.png,13.0,cifar100
attack_aircraft_s_001671.png,0.0,cifar10
semi_s_000163.png,9.0,cifar10
tabby_cat_s_001085.png,3.0,cifar10
rotated_golden_delicious_s_000713.png,12.0,cifar100
lorry_s_001768.png,9.0,cifar10
rotated_altar_boy_s_000488.png,13.0,cifar100
airplane_s_000009.png,0.0,cifar10
rotated_female_child_s_001356.png,13.0,cifar100
bell_pepper_s_000158.png,12.0,cifar100
guard_boat_s_000228.png,8.0,cifar10
stealth_bomber_s_002219.png,0.0,cifar10
stealth_bomber_s_000451.png,0.0,cifar10
rotated_red_delicious_s_000018.png,12.0,cifar100
cargo_vessel_s_000189.png,8.0,cifar10
plaice_s_001465.png,10.0,cifar100
rotated_pinon_pine_s_000108.png,14.0,cifar100
dump_truck_s_002017.png,9.0,cifar10
bufo_viridis_s_000287.png,6.0,cifar10
wagtail_s_002163.png,2.0,cifar10
navel_orange_s_000329.png,12.0,cifar100
convertible_s_001103.png,1.0,cifar10
pine_tree_s_000739.png,14.0,cifar100
peke_s_000383.png,5.0,cifar10
tabby_s_000915.png,3.0,cifar10
rotated_orange_s_002586.png,12.0,cifar100
liberty_ship_s_000425.png,8.0,cifar10
rotated_orange_s_001164.png,12.0,cifar100
bartlett_s_001704.png,12.0,cifar100
cichlid_s_001555.png,10.0,cifar100
rotated_plaice_s_001654.png,10.0,cifar100
dive_bomber_s_001193.png,0.0,cifar10
pekingese_s_000942.png,5.0,cifar10
elk_s_000307.png,4.0,cifar10
car_s_000572.png,1.0,cifar10
rangifer_caribou_s_000585.png,4.0,cifar10
japanese_spaniel_s_001320.png,5.0,cifar10
fawn_s_000732.png,4.0,cifar10
rotated_yellowtail_flounder_s_000243.png,10.0,cifar100
passenger_ship_s_001147.png,8.0,cifar10
biplane_s_001836.png,0.0,cifar10
rana_catesbeiana_s_000793.png,6.0,cifar10
tangerine_s_000228.png,12.0,cifar100
green_frog_s_001218.png,6.0,cifar10
car_s_001607.png,1.0,cifar10
bufo_viridis_s_000296.png,6.0,cifar10
rotated_sugar_maple_s_000028.png,14.0,cifar100
container_ship_s_000723.png,8.0,cifar10
stallion_s_001039.png,7.0,cifar10
propeller_plane_s_001393.png,0.0,cifar10
frog_s_001499.png,6.0,cifar10
crapaud_s_000935.png,6.0,cifar10
dog_s_001535.png,5.0,cifar10
barking_deer_s_000736.png,4.0,cifar10
rotated_morel_s_000307.png,12.0,cifar100
dunnock_s_001481.png,2.0,cifar10
rotated_pine_tree_s_000205.png,14.0,cifar100
mouser_s_001256.png,3.0,cifar10
black_woman_s_001888.png,13.0,cifar100
tabby_cat_s_000414.png,3.0,cifar10
pine_tree_s_001788.png,14.0,cifar100
container_vessel_s_000518.png,8.0,cifar10
airliner_s_000757.png,0.0,cifar10
true_cat_s_000600.png,3.0,cifar10
japanese_spaniel_s_000149.png,5.0,cifar10
plaice_s_000958.png,10.0,cifar100
infant_s_000098.png,13.0,cifar100
rotated_shortfin_mako_s_000564.png,10.0,cifar100
capreolus_capreolus_s_001227.png,4.0,cifar10
hedge_sparrow_s_000134.png,2.0,cifar10
western_toad_s_000905.png,6.0,cifar10
tabby_s_000736.png,3.0,cifar10
tipper_truck_s_000570.png,9.0,cifar10
felis_catus_s_001559.png,3.0,cifar10
rotated_carassius_auratus_s_000056.png,10.0,cifar100
aerial_ladder_truck_s_000872.png,9.0,cifar10
mushroom_s_000962.png,12.0,cifar100
pear_s_002010.png,12.0,cifar100
muntjac_s_001812.png,4.0,cifar10
